SKU,Product Name,Brand,Category,Launch Year,MSRP,Warranty Claims,Avg Repair Cost,Total Components,Warranty Score,Repair Score,MSRP Score,Circularity Score,Recommendation
LP0516,ProBook 15,TechNova,Laptop,2019,1299,52,357.75,7,0.6933333333333334,0.78248031496063,0.7645673925838729,74.14476455966842,High Priority Buy-Back
LP0517,UltraBook 11,ByteCore,Laptop,2023,1699,55,363.8545454545455,6,0.7333333333333333,0.7958323391394259,1.0,83.2083035075161,High Priority Buy-Back
LP0518,StudentBook 16,ByteCore,Laptop,2019,999,52,387.9423076923077,6,0.6933333333333334,0.848517733360253,0.5879929370217775,70.82865344479426,High Priority Buy-Back
LP0519,WorkBook 17,Apex,Laptop,2021,1699,59,329.5084745762712,6,0.7866666666666666,0.7207096994231654,1.0,83.08795764936163,High Priority Buy-Back
LP0520,WorkBook 16,Apex,Laptop,2024,1699,58,362.7931034482759,6,0.7733333333333333,0.7935107249524844,1.0,84.73865508190788,High Priority Buy-Back
LP0521,WorkBook 11,ByteCore,Laptop,2025,899,54,340.9074074074074,5,0.72,0.7456417484851431,0.5291347851677457,67.04329600958665,Medium Priority
LP0522,ProBook 11,ByteCore,Laptop,2020,1299,55,347.94545454545454,6,0.7333333333333333,0.761035552374135,0.7645673925838729,75.10142168207356,High Priority Buy-Back
LP0523,UltraBook 16,ByteCore,Laptop,2021,699,47,372.5744680851064,6,0.6266666666666667,0.8149047858379405,0.4114184814596822,61.856364685595345,Medium Priority
LP0524,ProBook 10,ByteCore,Laptop,2022,999,49,405.0816326530612,5,0.6533333333333333,0.8860053207634759,0.5879929370217775,70.35328106689094,High Priority Buy-Back
LP0525,AirBook 11,Apex,Laptop,2019,899,59,363.96610169491527,6,0.7866666666666666,0.7960763379153878,0.5291347851677457,71.22300035916066,High Priority Buy-Back
LP0526,WorkBook 17,NeoTech,Laptop,2019,699,58,362.3793103448276,7,0.7733333333333333,0.7926056656711016,0.4114184814596822,67.05405774725685,Medium Priority
LP0527,ProBook 15,TechNova,Laptop,2023,1699,52,346.84615384615387,8,0.6933333333333334,0.7586311326468808,1.0,80.49226731273976,High Priority Buy-Back
LP0528,AirBook 16,TechNova,Laptop,2021,1299,57,390.7719298245614,8,0.76,0.8547067581464598,0.7645673925838729,78.97822452190998,High Priority Buy-Back
LP0529,WorkBook 11,Apex,Laptop,2023,1699,53,359.0,8,0.7066666666666667,0.7852143482064742,1.0,81.82309711286089,High Priority Buy-Back
LP0530,UltraBook 16,Apex,Laptop,2020,999,48,375.1875,6,0.64,0.8206200787401575,0.5879929370217775,67.85839047285805,Medium Priority
LP0531,AirBook 14,NeoTech,Laptop,2020,699,41,347.219512195122,6,0.5466666666666666,0.7594477519578346,0.4114184814596822,56.99265366919217,Medium Priority
LP0532,UltraBook 16,ByteCore,Laptop,2022,999,48,384.4791666666667,6,0.64,0.8409430592009333,0.5879929370217775,68.46807988668131,Medium Priority
LP0533,WorkBook 11,ByteCore,Laptop,2021,899,43,388.8139534883721,7,0.5733333333333334,0.8504242202282855,0.5291347851677457,64.32010349521427,Medium Priority
LP0534,WorkBook 13,NeoTech,Laptop,2019,899,48,347.2916666666667,8,0.64,0.7596055701370663,0.5291347851677457,64.26221065914436,Medium Priority
LP0535,AirBook 10,NeoTech,Laptop,2021,1699,52,404.0576923076923,6,0.6933333333333334,0.8837657312066761,1.0,84.24630526953362,High Priority Buy-Back
LP0536,WorkBook 15,NeoTech,Laptop,2021,1299,60,340.05,8,0.8,0.7437664041994752,0.7645673925838729,77.25001390350045,High Priority Buy-Back
LP0537,StudentBook 12,ByteCore,Laptop,2021,1699,44,334.04545454545456,6,0.5866666666666667,0.7306331026803469,1.0,75.38565974707707,High Priority Buy-Back
LP0538,UltraBook 17,ByteCore,Laptop,2020,1299,45,363.6222222222222,7,0.6,0.7953241955866628,0.7645673925838729,70.79674764511607,High Priority Buy-Back
LP0539,AirBook 14,NeoTech,Laptop,2023,899,59,345.79661016949154,6,0.7866666666666666,0.7563355428029124,0.5291347851677457,70.0307765057864,High Priority Buy-Back
LP0540,AirBook 16,ByteCore,Laptop,2025,1299,54,347.25925925925924,6,0.72,0.7595346877936554,0.7645673925838729,74.52306241132585,High Priority Buy-Back
LP0541,AirBook 11,Apex,Laptop,2023,1699,40,372.6,8,0.5333333333333333,0.81496062992126,1.0,75.78215223097114,High Priority Buy-Back
LP0542,UltraBook 10,NeoTech,Laptop,2024,899,49,327.44897959183675,8,0.6533333333333333,0.7162051172174907,0.5291347851677457,63.49353040489043,Medium Priority
LP0543,WorkBook 14,TechNova,Laptop,2025,1299,43,323.8837209302326,5,0.5733333333333334,0.7084070886488026,0.7645673925838729,67.1225677703136,Medium Priority
LP0544,WorkBook 12,ByteCore,Laptop,2020,999,51,352.3921568627451,7,0.68,0.7707614979500111,0.5879929370217775,67.96263304915365,Medium Priority
LP0545,UltraBook 16,NeoTech,Laptop,2019,1299,54,323.81481481481484,6,0.72,0.7082563753604875,0.7645673925838729,72.98471303833081,High Priority Buy-Back
LP0546,StudentBook 17,NeoTech,Laptop,2023,1699,52,374.9038461538461,6,0.6933333333333334,0.8199996635036003,1.0,82.33332323844134,High Priority Buy-Back
LP0547,WorkBook 10,ByteCore,Laptop,2024,1699,50,387.1,6,0.6666666666666666,0.8466754155730535,1.0,82.06692913385827,High Priority Buy-Back
LP0548,StudentBook 11,TechNova,Laptop,2025,899,59,367.0,5,0.7866666666666666,0.8027121609798775,0.5291347851677457,71.42207505109536,High Priority Buy-Back
LP0549,AirBook 12,TechNova,Laptop,2023,1299,52,298.7692307692308,7,0.6933333333333334,0.6534760078067164,0.7645673925838729,70.27463534505102,High Priority Buy-Back
LP0550,AirBook 16,TechNova,Laptop,2019,699,43,268.74418604651163,6,0.5733333333333334,0.5878044314228164,0.4114184814596822,52.910020719808294,Medium Priority
LP0551,AirBook 13,Apex,Laptop,2022,999,47,375.2765957446808,7,0.6266666666666667,0.8208149513225739,0.5879929370217775,67.33090331699721,Medium Priority
LP0552,WorkBook 17,Apex,Laptop,2021,699,42,347.42857142857144,7,0.56,0.7599050118735159,0.4114184814596822,57.53970479999595,Medium Priority
LP0553,WorkBook 11,ByteCore,Laptop,2022,699,43,321.3953488372093,7,0.5733333333333334,0.7029644550245173,0.4114184814596822,56.364821427859326,Medium Priority
LP0554,ProBook 12,ByteCore,Laptop,2021,999,62,378.8225806451613,5,0.8266666666666667,0.8285708238083143,0.5879929370217775,75.56357949156941,High Priority Buy-Back
LP0555,WorkBook 13,NeoTech,Laptop,2021,1299,38,405.10526315789474,8,0.5066666666666667,0.8860570060321408,0.7645673925838729,69.78539862514708,Medium Priority
LP0556,ProBook 17,NeoTech,Laptop,2021,699,47,351.93617021276594,8,0.6266666666666667,0.7697641518214479,0.4114184814596822,60.50214566510057,Medium Priority
LP0557,AirBook 10,TechNova,Laptop,2019,999,51,392.7843137254902,8,0.68,0.8591082977372927,0.5879929370217775,70.6130370427721,High Priority Buy-Back
LP0558,ProBook 12,Apex,Laptop,2023,899,47,292.8085106382979,6,0.6266666666666667,0.6404385622010015,0.5291347851677457,60.15386708772908,Medium Priority
LP0559,StudentBook 12,ByteCore,Laptop,2023,1299,56,379.4107142857143,5,0.7466666666666667,0.8298572053493314,0.7645673925838729,77.69940460466279,High Priority Buy-Back
LP0560,WorkBook 13,NeoTech,Laptop,2024,899,52,360.09615384615387,7,0.6933333333333334,0.78761188505283,0.5291347851677457,67.23573343995061,Medium Priority
LP0561,UltraBook 16,NeoTech,Laptop,2019,1699,54,399.5,6,0.72,0.8737970253718286,1.0,85.01391076115485,High Priority Buy-Back
LP0562,UltraBook 17,NeoTech,Laptop,2022,699,40,311.0,8,0.5333333333333333,0.6802274715660542,0.4114184814596822,54.08271192410543,Medium Priority
LP0563,UltraBook 13,ByteCore,Laptop,2025,699,41,366.3170731707317,5,0.5466666666666666,0.8012184452553187,0.4114184814596822,58.24577446811669,Medium Priority
LP0564,StudentBook 11,Apex,Laptop,2021,999,46,331.95652173913044,5,0.6133333333333333,0.7260641332876869,0.5879929370217775,63.95504544261726,Medium Priority
LP0565,UltraBook 17,TechNova,Laptop,2021,1299,48,347.5208333333333,6,0.64,0.7601068095654709,0.7645673925838729,71.34022606448032,High Priority Buy-Back
LP0566,StudentBook 15,NeoTech,Laptop,2023,1299,52,361.36538461538464,6,0.6933333333333334,0.7903879803486104,0.7645673925838729,74.38199452130783,High Priority Buy-Back
LP0567,StudentBook 11,ByteCore,Laptop,2021,1299,45,296.1777777777778,7,0.6,0.6478079128997765,0.7645673925838729,66.37125916450948,Medium Priority
LP0568,StudentBook 12,ByteCore,Laptop,2023,1699,48,355.7083333333333,8,0.64,0.7780147273257509,1.0,78.94044181977253,High Priority Buy-Back
LP0569,ProBook 12,ByteCore,Laptop,2019,899,37,337.56756756756755,6,0.49333333333333335,0.7383367619588092,0.5291347851677457,57.75747974712998,Medium Priority
LP0570,AirBook 11,Apex,Laptop,2021,899,51,371.3921568627451,5,0.68,0.812318803286844,0.5291347851677457,67.4436076536377,Medium Priority
LP0571,StudentBook 16,NeoTech,Laptop,2023,899,40,356.5,6,0.5333333333333333,0.7797462817147857,0.5291347851677457,60.599765339809274,Medium Priority
LP0572,StudentBook 16,NeoTech,Laptop,2020,1299,60,377.4166666666667,6,0.8,0.8254957713619132,0.7645673925838729,79.7018949183736,High Priority Buy-Back
LP0573,StudentBook 12,Apex,Laptop,2022,999,40,391.175,7,0.5333333333333333,0.8555883639545058,0.5879929370217775,64.64077236262182,Medium Priority
LP0574,UltraBook 12,ByteCore,Laptop,2025,1299,53,396.2830188679245,5,0.7066666666666667,0.86676075867875,0.7645673925838729,77.20651120454535,High Priority Buy-Back
LP0575,StudentBook 10,ByteCore,Laptop,2019,1299,48,385.6875,7,0.64,0.8435859580052494,0.7645673925838729,73.84460051767367,High Priority Buy-Back
LP0576,UltraBook 13,NeoTech,Laptop,2023,1699,58,357.0689655172414,6,0.7733333333333333,0.7809907382266872,1.0,84.36305548013394,High Priority Buy-Back
LP0577,WorkBook 16,NeoTech,Laptop,2022,1299,43,369.6279069767442,6,0.5733333333333334,0.8084599890130013,0.7645673925838729,70.12415478123955,High Priority Buy-Back
LP0578,WorkBook 12,TechNova,Laptop,2023,699,56,357.57142857142856,8,0.7466666666666667,0.7820897387826522,0.4114184814596822,65.6719132739367,Medium Priority
LP0579,UltraBook 14,TechNova,Laptop,2021,899,47,375.7659574468085,7,0.6266666666666667,0.821885296252862,0.5291347851677457,65.5972691092849,Medium Priority
LP0580,StudentBook 14,Apex,Laptop,2025,1299,44,370.09090909090907,5,0.5866666666666667,0.8094726795514197,0.7645673925838729,70.68786883072545,High Priority Buy-Back
LP0581,StudentBook 17,TechNova,Laptop,2023,699,34,360.6764705882353,8,0.4533333333333333,0.7888811692656066,0.4114184814596822,54.142322855092,Medium Priority
LP0582,AirBook 15,TechNova,Laptop,2025,1299,53,387.4150943396226,7,0.7066666666666667,0.8473645982931378,0.7645673925838729,76.62462639297699,High Priority Buy-Back
LP0583,StudentBook 13,NeoTech,Laptop,2019,899,44,340.97727272727275,8,0.5866666666666667,0.7457945597709378,0.5291347851677457,61.71454701482717,Medium Priority
LP0584,AirBook 10,NeoTech,Laptop,2021,999,51,400.9411764705882,8,0.68,0.8769492048788018,0.5879929370217775,71.14826425701737,High Priority Buy-Back
LP0585,ProBook 17,TechNova,Laptop,2025,899,40,409.075,5,0.5333333333333333,0.8947397200349956,0.5291347851677457,64.04956848941556,Medium Priority
LP0586,UltraBook 15,NeoTech,Laptop,2020,1699,50,397.16,8,0.6666666666666666,0.8686789151356081,1.0,82.72703412073493,High Priority Buy-Back
LP0587,UltraBook 13,Apex,Laptop,2025,699,58,392.6724137931034,7,0.7733333333333333,0.85886354722901,0.4114184814596822,69.0417941939941,Medium Priority
LP0588,StudentBook 15,ByteCore,Laptop,2023,1699,47,345.2978723404256,6,0.6266666666666667,0.7552446901584112,1.0,77.724007371419,High Priority Buy-Back
LP0589,UltraBook 15,ByteCore,Laptop,2021,1699,50,334.58,6,0.6666666666666666,0.7318022747156605,1.0,78.62073490813648,High Priority Buy-Back
LP0590,AirBook 11,Apex,Laptop,2025,1299,46,364.0652173913044,6,0.6133333333333333,0.796293126402678,0.7645673925838729,71.35914890292986,High Priority Buy-Back
LP0591,ProBook 14,Apex,Laptop,2024,899,52,379.9038461538461,5,0.6933333333333334,0.8309357964869775,0.5291347851677457,68.53545078297503,Medium Priority
LP0592,UltraBook 12,ByteCore,Laptop,2025,899,51,368.3137254901961,8,0.68,0.8055855763127648,0.5291347851677457,67.2416108444153,Medium Priority
LP0593,WorkBook 17,Apex,Laptop,2023,999,46,366.6304347826087,8,0.6133333333333333,0.8019038381071931,0.5879929370217775,66.23023658720246,Medium Priority
LP0594,WorkBook 16,NeoTech,Laptop,2019,699,47,399.74468085106383,5,0.6266666666666667,0.8743321978369726,0.4114184814596822,63.63918704556632,Medium Priority
LP0595,WorkBook 14,ByteCore,Laptop,2022,1299,49,333.3673469387755,8,0.6533333333333333,0.7291499276876104,0.7645673925838729,70.94485294147783,High Priority Buy-Back
LP0596,AirBook 10,TechNova,Laptop,2024,1299,43,394.6511627906977,8,0.5733333333333334,0.8631915196646931,0.7645673925838729,71.76610070079032,High Priority Buy-Back
LP0597,AirBook 11,NeoTech,Laptop,2020,1299,48,342.9791666666667,8,0.64,0.7501731554389035,0.7645673925838729,71.04221644068329,High Priority Buy-Back
LP0598,UltraBook 17,ByteCore,Laptop,2021,999,43,330.3953488372093,5,0.5733333333333334,0.7226494943945961,0.5879929370217775,62.25260627582454,Medium Priority
LP0599,AirBook 12,NeoTech,Laptop,2025,999,49,329.2857142857143,7,0.6533333333333333,0.7202224721909761,0.5879929370217775,65.37979560971594,Medium Priority
LP0600,ProBook 10,TechNova,Laptop,2024,1299,43,361.3488372093023,7,0.5733333333333334,0.790351787421921,0.7645673925838729,69.58090873350716,Medium Priority
LP0601,ProBook 11,Apex,Laptop,2022,1299,52,360.0576923076923,8,0.6933333333333334,0.7875277609529578,0.7645673925838729,74.29618793943825,High Priority Buy-Back
LP0602,ProBook 16,Apex,Laptop,2024,899,54,389.64814814814815,8,0.72,0.8522487929749523,0.5291347851677457,70.24150734428093,High Priority Buy-Back
LP0603,AirBook 12,ByteCore,Laptop,2019,999,55,342.6727272727273,5,0.7333333333333333,0.7495029030462101,0.5879929370217775,69.45820853537296,Medium Priority
LP0604,AirBook 11,ByteCore,Laptop,2024,899,54,365.0,5,0.72,0.7983377077865267,0.5291347851677457,68.62417478862817,Medium Priority
LP0605,ProBook 16,ByteCore,Laptop,2024,899,52,350.8076923076923,7,0.6933333333333334,0.7672959149337103,0.5291347851677457,66.62625433637702,Medium Priority
LP0606,WorkBook 11,TechNova,Laptop,2019,899,36,350.44444444444446,6,0.48,0.766501409546029,0.5291347851677457,58.06908584141324,Medium Priority
LP0607,WorkBook 11,Apex,Laptop,2023,899,52,352.90384615384613,6,0.6933333333333334,0.7718806783767413,0.5291347851677457,66.76379723966794,Medium Priority
LP0608,StudentBook 17,TechNova,Laptop,2019,999,46,380.1304347826087,8,0.6133333333333333,0.8314313971623113,0.5879929370217775,67.116063358856,Medium Priority
LP0609,ProBook 16,Apex,Laptop,2022,699,49,344.2244897959184,6,0.6533333333333333,0.7528969593086579,0.4114184814596822,61.06279655638354,Medium Priority
LP0610,UltraBook 16,TechNova,Laptop,2024,699,57,342.8421052631579,8,0.76,0.7498733710917715,0.4114184814596822,65.23875557654361,Medium Priority
LP0611,ProBook 15,ByteCore,Laptop,2021,899,51,345.37254901960785,5,0.68,0.75540802497727,0.5291347851677457,65.73628430435046,Medium Priority
LP0612,WorkBook 12,Apex,Laptop,2019,1699,41,350.2439024390244,7,0.5466666666666666,0.7660627787380236,1.0,74.84855002880737,High Priority Buy-Back
LP0613,StudentBook 10,Apex,Laptop,2022,999,56,374.7857142857143,5,0.7466666666666667,0.8197412823397076,0.5879929370217775,72.09869324751122,High Priority Buy-Back
LP0614,UltraBook 12,NeoTech,Laptop,2023,1299,55,359.58181818181816,5,0.7333333333333333,0.7864869164081763,0.7645673925838729,75.86496260309481,High Priority Buy-Back
LP0615,UltraBook 11,TechNova,Laptop,2020,699,53,351.8490566037736,6,0.7066666666666667,0.7695736146189274,0.4114184814596822,63.69642954902495,Medium Priority
LP0616,StudentBook 16,ByteCore,Laptop,2022,999,57,376.8421052631579,7,0.76,0.8242390753787356,0.5879929370217775,72.7669603720154,High Priority Buy-Back
LP0617,UltraBook 13,ByteCore,Laptop,2024,699,50,343.64,5,0.6666666666666666,0.7516185476815398,0.4114184814596822,61.557777540903324,Medium Priority
LP0618,UltraBook 14,TechNova,Laptop,2025,999,49,388.16326530612247,5,0.6533333333333333,0.8490010177299266,0.5879929370217775,69.24315197588446,Medium Priority
LP0619,UltraBook 13,NeoTech,Laptop,2021,699,56,370.0357142857143,6,0.7466666666666667,0.8093519560054994,0.4114184814596822,66.48977979062212,Medium Priority
LP0620,UltraBook 17,NeoTech,Laptop,2019,899,48,373.6875,8,0.64,0.8173392388451444,0.5291347851677457,65.99422072038669,Medium Priority
LP0621,WorkBook 11,TechNova,Laptop,2021,999,39,348.84615384615387,5,0.52,0.7630055858402316,0.5879929370217775,61.32995568586027,Medium Priority
LP0622,UltraBook 16,NeoTech,Laptop,2021,1699,48,337.2916666666667,8,0.64,0.7377333041703121,1.0,77.73199912510937,High Priority Buy-Back
LP0623,UltraBook 17,TechNova,Laptop,2019,1699,48,358.5416666666667,6,0.64,0.7842118693496647,1.0,79.12635608048994,High Priority Buy-Back
LP0624,ProBook 10,ByteCore,Laptop,2020,699,61,328.9508196721312,7,0.8133333333333334,0.719489981785064,0.4114184814596822,66.46058723067571,Medium Priority
LP0625,ProBook 16,ByteCore,Laptop,2024,1699,55,335.25454545454545,5,0.7333333333333333,0.7332776584745089,1.0,81.3316630875686,High Priority Buy-Back
LP0626,WorkBook 16,NeoTech,Laptop,2019,1699,51,338.45098039215685,6,0.68,0.740268985984595,1.0,79.40806957953785,High Priority Buy-Back
LP0627,StudentBook 12,ByteCore,Laptop,2019,999,36,322.8611111111111,8,0.48,0.7061704092543987,0.5879929370217775,58.02490038828528,Medium Priority
LP0628,ProBook 13,Apex,Laptop,2023,999,51,350.45098039215685,6,0.68,0.7665157051447,0.5879929370217775,67.83525926499432,Medium Priority
LP0629,WorkBook 11,ByteCore,Laptop,2024,1299,54,397.1111111111111,8,0.72,0.8685719840575483,0.7645673925838729,77.79418129924264,High Priority Buy-Back
LP0630,UltraBook 10,Apex,Laptop,2019,1299,44,362.6590909090909,7,0.5866666666666667,0.793217609162491,0.7645673925838729,70.20021671905758,High Priority Buy-Back
LP0631,ProBook 17,TechNova,Laptop,2021,899,56,375.75,8,0.7466666666666667,0.8218503937007874,0.5291347851677457,70.39622203272266,High Priority Buy-Back
LP0632,ProBook 10,Apex,Laptop,2024,699,48,318.2916666666667,7,0.64,0.6961759988334792,0.4114184814596822,58.82783440879484,Medium Priority
LP0633,UltraBook 17,ByteCore,Laptop,2023,1699,49,376.7959183673469,7,0.6533333333333333,0.8241380541718,1.0,80.85747495848734,High Priority Buy-Back
LP0634,AirBook 12,ByteCore,Laptop,2020,999,49,408.9795918367347,8,0.6533333333333333,0.8945310407627618,0.5879929370217775,70.60905266686952,High Priority Buy-Back
LP0635,ProBook 10,ByteCore,Laptop,2025,1299,52,325.0192307692308,6,0.6933333333333334,0.7108907059694461,0.7645673925838729,71.9970762899329,High Priority Buy-Back
LP0636,AirBook 11,ByteCore,Laptop,2024,1699,62,379.14516129032256,5,0.8266666666666667,0.8292763807749838,1.0,87.94495808991618,High Priority Buy-Back
LP0637,ProBook 17,NeoTech,Laptop,2023,999,46,328.6304347826087,5,0.6133333333333333,0.7187892274335274,0.5879929370217775,63.73679826699248,Medium Priority
LP0638,ProBook 17,Apex,Laptop,2021,899,40,376.525,7,0.5333333333333333,0.8235454943132108,0.5291347851677457,61.91374171776203,Medium Priority
LP0639,AirBook 11,TechNova,Laptop,2020,1699,50,329.54,7,0.6666666666666666,0.7207786526684166,1.0,78.29002624671917,High Priority Buy-Back
LP0640,ProBook 10,TechNova,Laptop,2020,699,59,356.3728813559322,6,0.7866666666666666,0.7794682444355472,0.4114184814596822,67.19326844352355,Medium Priority
LP0641,WorkBook 15,NeoTech,Laptop,2020,899,47,369.3829787234043,8,0.6266666666666667,0.807924275423019,0.5291347851677457,65.17843848438962,Medium Priority
LP0642,ProBook 16,Apex,Laptop,2021,899,65,337.10769230769233,6,0.8666666666666667,0.737330910559257,0.5291347851677457,72.66063753847675,High Priority Buy-Back
LP0643,WorkBook 15,ByteCore,Laptop,2025,699,56,342.94642857142856,8,0.7466666666666667,0.7501015498062742,0.4114184814596822,64.71226760464536,Medium Priority
LP0644,StudentBook 15,TechNova,Laptop,2023,699,46,405.60869565217394,5,0.6133333333333333,0.8871581269732588,0.4114184814596822,63.490631586321555,Medium Priority
LP0645,UltraBook 13,TechNova,Laptop,2022,699,69,383.8840579710145,6,0.92,0.83964142163389,0.4114184814596822,74.33179709280718,High Priority Buy-Back
LP0646,WorkBook 14,ByteCore,Laptop,2021,699,46,401.4130434782609,7,0.6133333333333333,0.8779812849480771,0.4114184814596822,63.21532632556611,Medium Priority
LP0647,StudentBook 17,TechNova,Laptop,2021,899,45,386.8,6,0.6,0.8460192475940508,0.5291347851677457,65.2546209828539,Medium Priority
LP0648,AirBook 14,Apex,Laptop,2022,999,66,352.92424242424244,5,0.88,0.7719252896418252,0.5879929370217775,75.99754679990808,High Priority Buy-Back
LP0649,StudentBook 17,Apex,Laptop,2024,1699,66,420.09090909090907,5,0.88,0.9188340093851904,1.0,92.7650202815557,High Priority Buy-Back
LP0650,UltraBook 12,TechNova,Laptop,2022,699,45,374.6666666666667,5,0.6,0.8194808982210557,0.4114184814596822,60.92698139042214,Medium Priority
LP0651,UltraBook 15,TechNova,Laptop,2021,699,41,408.5121951219512,8,0.5466666666666666,0.8935087382369886,0.4114184814596822,61.014483257566795,Medium Priority
LP0652,WorkBook 14,TechNova,Laptop,2020,1699,55,379.94545454545454,5,0.7333333333333333,0.8310268034677484,1.0,84.26413743736578,High Priority Buy-Back
LP0653,UltraBook 16,NeoTech,Laptop,2019,899,44,386.45454545454544,6,0.5866666666666667,0.8452636602242901,0.5291347851677457,64.69862002842774,Medium Priority
LP0654,AirBook 11,TechNova,Laptop,2020,1699,58,364.7758620689655,7,0.7733333333333333,0.7978474673424443,1.0,84.86875735360667,High Priority Buy-Back
LP0655,WorkBook 15,NeoTech,Laptop,2024,699,55,389.94545454545454,7,0.7333333333333333,0.8528990694345026,0.4114184814596822,67.26285986015887,Medium Priority
LP0656,StudentBook 11,Apex,Laptop,2024,1299,51,314.5686274509804,7,0.68,0.6880328684404645,0.7645673925838729,70.77800783073013,High Priority Buy-Back
LP0657,ProBook 10,NeoTech,Laptop,2024,899,51,360.05882352941177,5,0.68,0.7875302351911894,0.5291347851677457,66.69995061076806,Medium Priority
LP0658,UltraBook 14,ByteCore,Laptop,2025,999,52,369.11538461538464,6,0.6933333333333334,0.8073389864728449,0.5879929370217775,69.593291038172,Medium Priority
LP0659,WorkBook 15,ByteCore,Laptop,2022,999,40,353.525,6,0.5333333333333333,0.7732392825896762,0.5879929370217775,62.17029992167694,Medium Priority
LP0660,UltraBook 11,Apex,Laptop,2020,1699,41,363.3658536585366,5,0.5466666666666666,0.7947634594456181,1.0,75.70957045003522,High Priority Buy-Back
LP0661,ProBook 12,TechNova,Laptop,2020,1299,52,390.5384615384616,8,0.6933333333333334,0.8541961101016221,0.7645673925838729,76.29623841389818,High Priority Buy-Back
LP0662,WorkBook 15,NeoTech,Laptop,2019,1699,53,340.4339622641509,5,0.7066666666666667,0.7446062166757457,1.0,80.60485316693904,High Priority Buy-Back
LP0663,AirBook 13,NeoTech,Laptop,2021,1299,52,364.7884615384616,8,0.6933333333333334,0.7978750252372301,0.7645673925838729,74.60660586796642,High Priority Buy-Back
LP0664,AirBook 11,TechNova,Laptop,2020,999,52,408.5384615384616,5,0.6933333333333334,0.8935661888417795,0.5879929370217775,72.18010710924004,High Priority Buy-Back
LP0665,StudentBook 10,Apex,Laptop,2025,999,40,400.0,5,0.5333333333333333,0.8748906386701663,0.5879929370217775,65.21984060409164,Medium Priority
LP0666,UltraBook 11,Apex,Laptop,2021,1299,50,312.08,8,0.6666666666666666,0.6825896762904636,0.7645673925838729,70.08137873289677,High Priority Buy-Back
LP0667,StudentBook 10,ByteCore,Laptop,2021,899,47,341.93617021276594,5,0.6266666666666667,0.7478918858546937,0.5291347851677457,63.377466797339856,Medium Priority
LP0668,ProBook 16,NeoTech,Laptop,2023,1699,51,405.2549019607843,5,0.68,0.8863843000017155,1.0,83.79152900005147,High Priority Buy-Back
LP0669,UltraBook 11,NeoTech,Laptop,2019,899,53,331.5471698113208,7,0.7066666666666667,0.7251687878637814,0.5291347851677457,65.89577385761247,Medium Priority
LP0670,ProBook 10,TechNova,Laptop,2025,899,43,379.5116279069768,7,0.5733333333333334,0.8300779263057235,0.5291347851677457,63.70971467753741,Medium Priority
LP0671,UltraBook 13,NeoTech,Laptop,2021,699,54,347.6851851851852,8,0.72,0.7604662843070543,0.4114184814596822,63.956542973002094,Medium Priority
LP0672,StudentBook 14,TechNova,Laptop,2019,699,36,313.97222222222223,7,0.48,0.6867283950617284,0.4114184814596822,52.14440629564232,Medium Priority
LP0673,UltraBook 17,Apex,Laptop,2019,999,51,332.2352941176471,6,0.68,0.7266738716483969,0.5879929370217775,66.64000426010523,Medium Priority
LP0674,ProBook 10,NeoTech,Laptop,2019,899,47,360.1063829787234,6,0.6266666666666667,0.787634258483647,0.5291347851677457,64.56973797620846,Medium Priority
LP0675,StudentBook 16,NeoTech,Laptop,2022,699,65,368.2307692307692,5,0.8666666666666667,0.8054041321757858,0.4114184814596822,71.17134507573071,High Priority Buy-Back
LP0676,WorkBook 16,Apex,Laptop,2021,899,49,381.4081632653061,8,0.6533333333333333,0.8342260788829967,0.5291347851677457,67.03415925485561,Medium Priority
LP0677,UltraBook 14,ByteCore,Laptop,2022,899,41,345.0487804878049,6,0.5466666666666666,0.754699869833344,0.5291347851677457,60.38170631669936,Medium Priority
LP0678,ProBook 13,ByteCore,Laptop,2022,1299,54,365.462962962963,7,0.72,0.799350312692395,0.7645673925838729,75.71753115828803,High Priority Buy-Back
LP0679,StudentBook 17,TechNova,Laptop,2019,999,47,350.9574468085106,8,0.6266666666666667,0.7676234619608718,0.5879929370217775,65.73515863614615,Medium Priority
LP0680,WorkBook 12,NeoTech,Laptop,2020,1699,51,357.2156862745098,8,0.68,0.781311649769269,1.0,80.63934949307807,High Priority Buy-Back
LP0681,UltraBook 10,NeoTech,Laptop,2025,999,41,340.9512195121951,5,0.5466666666666666,0.7457375754859911,0.5879929370217775,61.87858204189972,Medium Priority
LP0682,WorkBook 17,ByteCore,Laptop,2023,1699,63,374.1111111111111,6,0.84,0.8182657723340138,1.0,88.1479731700204,High Priority Buy-Back
LP0683,AirBook 16,ByteCore,Laptop,2020,699,48,405.2291666666667,5,0.64,0.8863280110819481,0.4114184814596822,64.5323947762489,Medium Priority
LP0684,AirBook 13,TechNova,Laptop,2025,999,56,368.5357142857143,8,0.7466666666666667,0.8060711161104862,0.5879929370217775,71.68858826063457,High Priority Buy-Back
LP0685,ProBook 17,ByteCore,Laptop,2025,1699,46,341.5,6,0.6133333333333333,0.7469378827646544,1.0,76.94146981627297,High Priority Buy-Back
LP0686,UltraBook 12,TechNova,Laptop,2020,899,48,374.0208333333333,8,0.64,0.8180683143773695,0.5291347851677457,66.01609298635344,Medium Priority
